model_id,batch_index,iteration,iteration_start,iteration_end,iteration_duration_seconds,success,return_code,tokens_used_this_iter_total,tokens_used_total
36,1,1,2026-02-20T04:57:44.920492Z,2026-02-20T04:57:56.758722Z,11.838459333004721,False,1,1049,1049
36,1,2,2026-02-20T04:57:56.758823Z,2026-02-20T04:58:02.584706Z,5.8260789580017445,True,0,778,1827
39,1,1,2026-02-20T04:57:55.251620Z,2026-02-20T04:58:06.422311Z,11.170924792000733,False,1,1002,1002
39,1,2,2026-02-20T04:58:06.422387Z,2026-02-20T04:58:10.809990Z,4.387762875005137,True,0,858,1860
38,1,1,2026-02-20T04:57:46.641677Z,2026-02-20T04:58:04.984828Z,18.343650708004134,False,1,1577,1577
38,1,2,2026-02-20T04:58:04.985065Z,2026-02-20T04:58:10.756042Z,5.771188209000684,True,0,679,2256
37,1,1,2026-02-20T04:57:45.404391Z,2026-02-20T04:58:06.251420Z,20.84736483299639,False,1,1710,1710
37,1,2,2026-02-20T04:58:06.251671Z,2026-02-20T04:58:15.477412Z,9.226066415998503,True,0,1295,3005
40,1,1,2026-02-20T04:58:04.740039Z,2026-02-20T04:58:20.862433Z,16.122694915997272,False,1,1305,1305
40,1,2,2026-02-20T04:58:20.862496Z,2026-02-20T04:58:32.683268Z,11.821067915996537,True,0,1191,2496
42,1,1,2026-02-20T04:58:15.228202Z,2026-02-20T04:58:31.038166Z,15.812727874996199,False,1,955,955
42,1,2,2026-02-20T04:58:31.040725Z,2026-02-20T04:58:36.171662Z,5.131089292000979,True,0,1018,1973
41,1,1,2026-02-20T04:58:15.259696Z,2026-02-20T04:58:32.998737Z,17.73934441599704,False,1,1361,1361
41,1,2,2026-02-20T04:58:32.998784Z,2026-02-20T04:58:37.759067Z,4.760430624999572,True,0,1077,2438
44,1,1,2026-02-20T04:58:33.996536Z,2026-02-20T04:58:48.719327Z,14.723070499996538,True,0,1340,1340
47,1,1,2026-02-20T04:58:49.553978Z,2026-02-20T04:58:58.752246Z,9.198470041999826,True,0,969,969
43,1,1,2026-02-20T04:58:20.611608Z,2026-02-20T04:58:41.624108Z,21.012879665999208,False,1,1792,1792
